division,mandal,mandalCode,schCode,schoolName,management
TNK,PENUGONDA,281540,28154000812,"MPPS, EASTPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154000813,"MPPS, PENUGONDA",MPP-ZPP
TNK,PENUGONDA,281540,28154000814,"ZNVR  HS, PENUGONDA",AIDED
TNK,PENUGONDA,281540,28154000815,"ZPHS, CHERUKUWADA",MPP-ZPP
TNK,PENUGONDA,281540,28154000816,"SKVR HS (G), PENUGONDA",AIDED
TNK,PENUGONDA,281540,28154000853,APSWRS (GIRLS) ACHNATA,APSW
TNK,PENUGONDA,281540,28154000901,"MPPS (SPL), KOTTALAPARRU",MPP-ZPP
TNK,PENUGONDA,281540,28154000902,"MPPS, VEERAPACHERVU",MPP-ZPP
TNK,PENUGONDA,281540,28154000903,"MPUPS, KOTALAPARRU",MPP-ZPP
TNK,PENUGONDA,281540,28154001001,"MPPS, SOMARAJUCHERVU",MPP-ZPP
TNK,PENUGONDA,281540,28154001002,"MPPS(MAIN), TAMARADA",MPP-ZPP
TNK,PENUGONDA,281540,28154001003,"MPPS, TAMARADAPUNTA",MPP-ZPP
TNK,PENUGONDA,281540,28154001101,"MPPS(MAIN), DEVA",MPP-ZPP
TNK,PENUGONDA,281540,28154001102,"MPPS (NO.2), DEVA",MPP-ZPP
TNK,PENUGONDA,281540,28154001103,"MPPS, D  TALLAPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001104,"MPPS, PK CHERVU",MPP-ZPP
TNK,PENUGONDA,281540,28154001105,"ZPHS, DEVA",MPP-ZPP
TNK,PENUGONDA,281540,28154001201,"MPPS (NO.2), MULLAPARRU",MPP-ZPP
TNK,PENUGONDA,281540,28154001202,"MPPS, PEETHANIVARIPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001203,"MPPS, SETHARAMUNICHERVU",MPP-ZPP
TNK,PENUGONDA,281540,28154001204,"MPPS, CHERVUPETA",MPP-ZPP
TNK,PENUGONDA,281540,28154001205,"MPPS, PULLELAVARIPETA",MPP-ZPP
TNK,PENUGONDA,281540,28154001206,"MPPS, MADDIGUNTAPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001207,"MPPS, PEDAGARVU",MPP-ZPP
TNK,PENUGONDA,281540,28154001208,"MPPS, MULAPARRU",MPP-ZPP
TNK,PENUGONDA,281540,28154001301,"MPPS (NO.2), NADIPUDI",MPP-ZPP
TNK,PENUGONDA,281540,28154001302,"MPPS, KATTAVARIPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001303,"MPPS, MIDDEVARIPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001304,"MPUPS, NADIPUDI",MPP-ZPP
TNK,PENUGONDA,281540,28154001401,"MPPS (SPL), CHINNAMALAM",MPP-ZPP
TNK,PENUGONDA,281540,28154001402,"MPPS, SETTIBALIJAPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001403,"MPPS, MADANAVARIPALEM",MPP-ZPP
TNK,PENUGONDA,281540,28154001405,"MPPS, TAMARACHERVU",MPP-ZPP
TNK,PENUGONDA,281540,28154001406,"MPUPS, CHINNAMALAM",MPP-ZPP
TNK,ACHANTA,281541,28154100101,"MPPS (BOYS), ACHANTA",MPP-ZPP
TNK,ACHANTA,281541,28154100102,"MPPS, STUVARTPURAM",MPP-ZPP
TNK,ACHANTA,281541,28154100103,"MPPS, VT CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100104,"MPPS, CHINAPETA",MPP-ZPP
TNK,ACHANTA,281541,28154100105,"MPPS, CHEMMA CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100106,"MPPS, PORA ACHANTA",MPP-ZPP
TNK,ACHANTA,281541,28154100107,"MPPS, KOWRUPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100108,"MPPS, KANUPOTUGUNTA",MPP-ZPP
TNK,ACHANTA,281541,28154100109,"MPPS, KASARATUGUNTA",MPP-ZPP
TNK,ACHANTA,281541,28154100110,"MPPS, RAVIGUNTA",MPP-ZPP
TNK,ACHANTA,281541,28154100111,"MPPS, GP CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100112,"MPPS, POLIMERA",MPP-ZPP
TNK,ACHANTA,281541,28154100113,"MPPS, SHESAMMA CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100114,"MPPS, PN CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100117,"MPPS, KAPULAPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100116,"MPPS, PEDAPETA",MPP-ZPP
TNK,ACHANTA,281541,28154100118,"MPPS, MANIVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100119,"MPPS, ACHANTA",MPP-ZPP
TNK,ACHANTA,281541,28154100120,"GHS, ACHANTA",GOVT
TNK,ACHANTA,281541,28154100201,"MPPS, KODAMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100202,"MPPS (SPL), KODAMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100203,"MPPS (SW), KODAMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100204,"MPPS, BP CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100205,"MPPS, JV PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100206,"MPPS, BANDIVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100207,"MPPS, T MERAKA",MPP-ZPP
TNK,ACHANTA,281541,28154100208,"ZPHS, KODAMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100209,"GOVT JR. COLLEGE,  ACHANTA",GOVT
TNK,ACHANTA,281541,28154100301,"MPPS, ANAGARLANKA",MPP-ZPP
TNK,ACHANTA,281541,28154100302,"MPUPS, PEDAMALLAM",MPP-ZPP
TNK,ACHANTA,281541,28154100401,"MPPS, UTTARAPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100403,"HINDU AIDED UPS, EDIDARIKODETI LANKA",AIDED
TNK,ACHANTA,281541,28154100404,"MPPS, KODERU",MPP-ZPP
TNK,ACHANTA,281541,28154100405,"ZPHS, KODERU",MPP-ZPP
TNK,ACHANTA,281541,28154100501,"MPPS, KANDARAVALLI",MPP-ZPP
TNK,ACHANTA,281541,28154100601,"MPPS, KARUGORUMILLI",MPP-ZPP
TNK,ACHANTA,281541,28154100602,"MPPS, BOLLAVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100604,"ZPHS, KARUGORUMILLI",MPP-ZPP
TNK,ACHANTA,281541,28154100603,"MPPS, MUTYALAVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100701,"MPPS (MAIN), PENUMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100702,"MPPS, TURPUGARUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100703,"MPPS (NO.1), SUKAGARUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100704,"MPPS (NO.2), KANCHIVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100705,"MPPS, VARDHANAPU GARUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100706,"MPPS (SPL), PENUMANCHILI",MPP-ZPP
TNK,ACHANTA,281541,28154100707,"ZPHS, PENUMANCHLI",MPP-ZPP
TNK,ACHANTA,281541,28154100801,"MPPS (NO.1), KANCHIVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100802,"MPPS (MAIN), VEMAVARAM",MPP-ZPP
TNK,ACHANTA,281541,28154100803,"MPPS (SPL), VEMAVARAM",MPP-ZPP
TNK,ACHANTA,281541,28154100804,"MPPS, PEDAPETA",MPP-ZPP
TNK,ACHANTA,281541,28154100806,"MPPS, TADERUPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100805,"MPPS, PASALA PETA",MPP-ZPP
TNK,ACHANTA,281541,28154100808,"MPPS, LR CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100809,"MPPS, PARVATI CHERUVU",MPP-ZPP
TNK,ACHANTA,281541,28154100810,"MPPS, AVP PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100811,"MPPS, GV PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100901,"MPPS, VALLURU",MPP-ZPP
TNK,ACHANTA,281541,28154100812,"ZPHS, A VEMAVARAM",MPP-ZPP
TNK,ACHANTA,281541,28154100903,"MPPS, RAPAKAVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100904,"MPPS, MP PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100905,"MPPS, NR PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100906,"MPPS, SEELAMVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100907,"MPPS, VALLURU THOTA",MPP-ZPP
TNK,ACHANTA,281541,28154100908,"MPPS, CHILLEVARIPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100909,"MPUPS, KAMBOTLAPALEM",MPP-ZPP
TNK,ACHANTA,281541,28154100910,"ZPHS, MP PALEM",MPP-ZPP
TNK,ACHANTA,281541,28154101001,"MPPS (NO.2), BHIMALAPURAM",MPP-ZPP
TNK,ACHANTA,281541,28154101004,"MPPS (NO.2), PUCHALLANKA",MPP-ZPP
TNK,ACHANTA,281541,28154101002,"MPPS, MARRIMULA",MPP-ZPP
TNK,ACHANTA,281541,28154101005,"MPPS (NO.3), PUCHALLANKA",MPP-ZPP
TNK,ACHANTA,281541,28154101003,"MPPS (NO.1), PUCHALLANKA",MPP-ZPP
TNK,ACHANTA,281541,28154101006,"MPPS (NO.1), BHIMALAPURAM",MPP-ZPP
TNK,ACHANTA,281541,28154101007,"MPUPS, AYODHYA LANKA",MPP-ZPP
TNK,ACHANTA,281541,28154101008,"ZPHS, BHIMALAPURAM",MPP-ZPP
TNK,PODURU,281542,28154200101,"MPPS (BOYS) , KAVITAM",MPP-ZPP
TNK,PODURU,281542,28154200102,"MPPS (SOUTH), KAVITAM",MPP-ZPP
TNK,PODURU,281542,28154200103,"MPPS (GIRLS) , KAVITAM",MPP-ZPP
TNK,PODURU,281542,28154200104,"MPPS, NV CHERUVU",MPP-ZPP
TNK,PODURU,281542,28154200105,"MPPS (NORTH) , KAVITAM",MPP-ZPP
TNK,PODURU,281542,28154200106,"MPPS, PENKULLAPALEM",MPP-ZPP
TNK,PODURU,281542,28154200107,"ZPHS, KAVITAM",MPP-ZPP
TNK,PODURU,281542,28154200201,"MPPS (NO.1), JAGANNADHAPURAM",MPP-ZPP
TNK,PODURU,281542,28154200202,"MPPS (NO.2), JAGANNADHAPURAM",MPP-ZPP
TNK,PODURU,281542,28154200203,"MPPS, RN COLONY",MPP-ZPP
TNK,PODURU,281542,28154200204,"MPPS, MANGALIGUNTAPALEM",MPP-ZPP
TNK,PODURU,281542,28154200301,"MPPS (BOYS), P VILLURU",MPP-ZPP
TNK,PODURU,281542,28154200302,"MPPS (GIRLS), P VILLURU",MPP-ZPP
TNK,PODURU,281542,28154200303,"MPPS (NO.2), P VILLURU",MPP-ZPP
TNK,PODURU,281542,28154200304,"MPPS, ANANDAPETA",MPP-ZPP
TNK,PODURU,281542,28154200305,"MPUPS, TURPUPALEM",MPP-ZPP
TNK,PODURU,281542,28154200306,"ZPHS, PANDITHAVILLURU",MPP-ZPP
TNK,PODURU,281542,28154200401,"MPUPS, MINIMINCHILIPADU",MPP-ZPP
TNK,PODURU,281542,28154200502,"MPPS (GIRLS), PODURU",MPP-ZPP
TNK,PODURU,281542,28154200503,"MPPS (SW) , PODURU",MPP-ZPP
TNK,PODURU,281542,28154200504,"MPPS, AMBATIVANICHERUVU",MPP-ZPP
TNK,PODURU,281542,28154200505,"MPPS, KUMMARIGUNTA",MPP-ZPP
TNK,PODURU,281542,28154200506,"MPPS, CHANDRAJUCHERUVU",MPP-ZPP
TNK,PODURU,281542,28154200507,"MPPS, PUJARIVARIGARUVU",MPP-ZPP
TNK,PODURU,281542,28154200508,"MPPS, KOTHA PETA H/O PODURU",MPP-ZPP
TNK,PODURU,281542,28154200509,"MPPS, NAMBURIVARIGARUVU",MPP-ZPP
TNK,PODURU,281542,28154200510,"ZPHS, CHANDRAJUCHERUVU",MPP-ZPP
TNK,PODURU,281542,28154200511,"MPPS (BOYS), PODURU",MPP-ZPP
TNK,PODURU,281542,28154200601,"MPPS (NO.1), P POLAVARAM",MPP-ZPP
TNK,PODURU,281542,28154200602,"MPPS (NO.2), P POLAVARAM",MPP-ZPP
TNK,PODURU,281542,28154200701,"MPPS, KOMMUCHIKKALA",MPP-ZPP
TNK,PODURU,281542,28154200702,"MPPS (ASR COLONY), KOMMUCHIKKALA",MPP-ZPP
TNK,PODURU,281542,28154200703,"ZPHS, KOMMUCHIKKALA",MPP-ZPP
TNK,PODURU,281542,28154200801,"MPPS (MAIN), VEDANGI",MPP-ZPP
TNK,PODURU,281542,28154200802,"MPPS (SW), VEDANGIPALEM",MPP-ZPP
TNK,PODURU,281542,28154200803,"MPPS, KUMMARAPALEM",MPP-ZPP
TNK,PODURU,281542,28154200804,"MPUPS, VEDANGIPALEM",MPP-ZPP
TNK,PODURU,281542,28154200805,"ZPHS, VEDANGI",MPP-ZPP
TNK,PODURU,281542,28154200901,"MPPS (MAIN), JINNURU",MPP-ZPP
TNK,PODURU,281542,28154200902,"MPPS, PECHETTIPALEM",MPP-ZPP
TNK,PODURU,281542,28154200903,"MPPS, PEDHAPETA",MPP-ZPP
TNK,PODURU,281542,28154200906,"MPPS, NR PETA",MPP-ZPP
TNK,PODURU,281542,28154200905,"MPPS, BHUPAYYACHERUVU",MPP-ZPP
TNK,PODURU,281542,28154200907,"MPUPS, JUNNURUPALEM",MPP-ZPP
TNK,PODURU,281542,28154200908,"ZPHS, JINNURU",MPP-ZPP
TNK,PODURU,281542,28154201001,"MPPS, BOLLELIGUNTA",MPP-ZPP
TNK,PODURU,281542,28154201002,"MPPS, PEDAPALEM",MPP-ZPP
TNK,PODURU,281542,28154201003,"MPPS, CHINAPALEM, MATTAPARRU",MPP-ZPP
TNK,PODURU,281542,28154201004,"MPPS (AA), MATTAPARRU",MPP-ZPP
TNK,PODURU,281542,28154201005,"MPPS, ARUNDHATIPETA",MPP-ZPP
TNK,PODURU,281542,28154201006,"MPUPS, MATTAPARRU",MPP-ZPP
TNK,PODURU,281542,28154201101,"MPPS (MAIN), PENUMANDAM",MPP-ZPP
TNK,PODURU,281542,28154201102,"MPPS, PEDAPETA",MPP-ZPP
TNK,PODURU,281542,28154201103,"MPPS, BV CHERUVU",MPP-ZPP
TNK,PODURU,281542,28154201104,"MPPS, ALLANGUNTA",MPP-ZPP
TNK,PODURU,281542,28154201105,"MPPS, APPICHERUVU",MPP-ZPP
TNK,PODURU,281542,28154201106,"MPPS, CHITTITAGUNTA",MPP-ZPP
TNK,PODURU,281542,28154201107,"MPPS, RAJULAGARUVU",MPP-ZPP
TNK,PODURU,281542,28154201108,"MPPS, SRR PETA",MPP-ZPP
TNK,PODURU,281542,28154201109,"MPPS, APPANNACHERUVU",MPP-ZPP
TNK,PODURU,281542,28154201110,"ZPHS, PENUMADAM",MPP-ZPP
TNK,PODURU,281542,28154201201,"MPPS (MAIN), GUMMALURU",MPP-ZPP
TNK,PODURU,281542,28154201202,"MPPS, KOTHAPETA",MPP-ZPP
TNK,PODURU,281542,28154201203,"MPPS, DAKSHINAPALEM",MPP-ZPP
TNK,PODURU,281542,28154201204,"MPPS, RAVIGOPPU",MPP-ZPP
TNK,PODURU,281542,28154201205,"MPPS (NO.1), PYDAVA",MPP-ZPP
TNK,PODURU,281542,28154201206,"MPPS (NO.2), PYDAVA",MPP-ZPP
TNK,PODURU,281542,28154201207,"MPPS, THOTAMERAKA",MPP-ZPP
TNK,PODURU,281542,28154201208,"MPPS (SPL), GUMMALURU",MPP-ZPP
TNK,PODURU,281542,28154201209,"MPPS, CHINAPETA, GUMMALURU",MPP-ZPP
TNK,PODURU,281542,28154201212,"ZPHS (O), GUMMALURU",MPP-ZPP
TNK,PODURU,281542,28154201301,"MPPS (NO.1), VADDIPARRU",MPP-ZPP
TNK,PODURU,281542,28154201302,"MPPS, CHINTALAGARUVU",MPP-ZPP
TNK,PODURU,281542,28154201303,"MPUPS, VADDIPARRU",MPP-ZPP
TNK,PODURU,281542,28154201401,"MPPS (NO.2), RAVIPADU",MPP-ZPP
TNK,PODURU,281542,28154201402,"MPUPS, RAVIPADU",MPP-ZPP
BVRM,PALACOLE,281543,28154300101,"MPPS, KAMMU",MPP-ZPP
BVRM,PALACOLE,281543,28154300103,"ZPHS, ARATLAKATLA",MPP-ZPP
BVRM,PALACOLE,281543,28154300102,"MPPS, ARATLAKATLA",MPP-ZPP
BVRM,PALACOLE,281543,28154300201,"MPPS (NO.2), KAPAVARAM",MPP-ZPP
BVRM,PALACOLE,281543,28154300202,"MPPS (NO.1), VALAMARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154300203,"MPPS (NO.2), VALAMARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154300204,"MPPS, CHINTALAPALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154300205,"MPUPS, KAPAVARAM",MPP-ZPP
BVRM,PALACOLE,281543,28154300302,"ZPHS, CHINTAPARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154300301,"MPPS, CHINTAPARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154300401,"MPPS, GOLLAVANICHERUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154300402,"MPPS, VADLAVANIPALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154300404,"MPUPS, ULLAMPARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154300501,"MPPS, LIONS NAGAR",MPP-ZPP
BVRM,PALACOLE,281543,28154300502,"MPPS, PEDAGARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154300503,"MPPS, SABEEVARIPETA",MPP-ZPP
BVRM,PALACOLE,281543,28154300504,"MPPS, YELLAVANIGARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154300505,"MPPS, PANDIGUNTA",MPP-ZPP
BVRM,PALACOLE,281543,28154300507,"HEBRON HS, PALACOLE",AIDED
BVRM,PALACOLE,281543,28154300601,"MPPS, BHAGGESWARAM",MPP-ZPP
BVRM,PALACOLE,281543,28154300602,"MPPS, SATYANARAYANAPURAM",MPP-ZPP
BVRM,PALACOLE,281543,28154300605,"MPPS, POOLAPALLI",MPP-ZPP
BVRM,PALACOLE,281543,28154300610,"ZPHS, POOLAPALLI",MPP-ZPP
BVRM,PALACOLE,281543,28154300701,"MPPS (NO.1), LANKALAKODERU",MPP-ZPP
BVRM,PALACOLE,281543,28154300702,"MPPS (NO.2), LANKALA KODERU",MPP-ZPP
BVRM,PALACOLE,281543,28154300704,"MPPS, VEDULLAPALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154300705,"MPPS, VENKATAPURAM",MPP-ZPP
BVRM,PALACOLE,281543,28154300706,"ZPHS, LANKALAKODERU",MPP-ZPP
BVRM,PALACOLE,281543,28154300801,"MPPS (NO.2), DAGGULURU",MPP-ZPP
BVRM,PALACOLE,281543,28154300802,"MPPS (NO.1), DAGGULURU",MPP-ZPP
BVRM,PALACOLE,281543,28154300803,"MPUPS, GAVARAPETA",MPP-ZPP
BVRM,PALACOLE,281543,28154300901,"MPPS, BALLIPADU",MPP-ZPP
BVRM,PALACOLE,281543,28154300902,"MPPS, BALLIPADU GARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154301001,"MPPS, PALAMURU",MPP-ZPP
BVRM,PALACOLE,281543,28154301101,"MPPS, SIVADEVUNI CHIKKALA",MPP-ZPP
BVRM,PALACOLE,281543,28154301102,"MPPS (NO.2), JONNALAGARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154301103,"ZPHS, SIVADEVUNI CHIKKALA",MPP-ZPP
BVRM,PALACOLE,281543,28154301201,"MPPS, TILLAPUDI PALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154301202,"MPPS, SETTIBALIJA PETA, TILLAPUDI",MPP-ZPP
BVRM,PALACOLE,281543,28154301203,"MPPS, PATIGARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154301204,"MPPS, SANIWADA",MPP-ZPP
BVRM,PALACOLE,281543,28154301205,"MPUPS, TILLAPUDI",MPP-ZPP
BVRM,PALACOLE,281543,28154301301,"MPPS, PEDAPETA",MPP-ZPP
BVRM,PALACOLE,281543,28154301302,"MPPS, CHINAPETA",MPP-ZPP
BVRM,PALACOLE,281543,28154301303,"MPPS, GOLLAGUDEM",MPP-ZPP
BVRM,PALACOLE,281543,28154301304,"MPPS, VELIVELA",MPP-ZPP
BVRM,PALACOLE,281543,28154301305,"ZPHS, VELIVELA",MPP-ZPP
BVRM,PALACOLE,281543,28154301401,"MPPS, MYZARUGUNTA",MPP-ZPP
BVRM,PALACOLE,281543,28154301402,"MPPS, CHITTAIAH VARI GARUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154301403,"MPPS (NO.1), AA  AGARTHIPALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154301404,"MPPS (NO.2), AA  AGARTHIPALEM",MPP-ZPP
BVRM,PALACOLE,281543,28154301405,"MPPS, MAMIDIGUNTA",MPP-ZPP
BVRM,PALACOLE,281543,28154301406,"MPUPS, AGARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154301407,"LUTHEREN HS, CAAGARTHI",AIDED
BVRM,PALACOLE,281543,28154301501,"MPPS (NO.1), GORINTADA",MPP-ZPP
BVRM,PALACOLE,281543,28154301502,"MPPS (NO.2), GORINTADA",MPP-ZPP
BVRM,PALACOLE,281543,28154301503,"MPPS, SAGAMCHERUVU",MPP-ZPP
BVRM,PALACOLE,281543,28154301504,"MPPS, NR PETA",MPP-ZPP
BVRM,PALACOLE,281543,28154301601,"MPPS, CHANDAPARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154301602,"MPPS, CHODEPADU",MPP-ZPP
BVRM,PALACOLE,281543,28154301701,"MPPS, DIGAMARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154301702,"MPPS, GUDIPADU",MPP-ZPP
BVRM,PALACOLE,281543,28154301703,"MPPS, GUBALAGUNTA",MPP-ZPP
BVRM,PALACOLE,281543,28154301704,"MPPS, PENKULLAPADU",MPP-ZPP
BVRM,PALACOLE,281543,28154301705,"MPPS, KOTHAPETA",MPP-ZPP
BVRM,PALACOLE,281543,28154301706,"ZPHS, DIGAMARRU",MPP-ZPP
BVRM,PALACOLE,281543,28154301801,"MPPS, VARIDHANAM",MPP-ZPP
BVRM,PALACOLE,281543,28154301901,"MPPS, PEDAMAMIDIPALLE",MPP-ZPP
BVRM,PALACOLE,281543,28154390601,"SPL  MPL PS, 22ND WARD, S GUDEM, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390602,"POLISETTI VAARI MPL PS, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390603,"SPL MPL PS,1ST WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390604,"MPL PS, 1ST WARD, M GARUVA, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390605,"MPL PS, 2ND WARD, KOTHA PETA, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390606,"MPL PS, CHRISTIAN PETA, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390607,"MPL PS, VADALAVANI PETA , PALACOLE",MPL
BVRM,PALACOLE,281543,28154390608,"AB SPL MPL PS, 27TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390609,"SINGODIAN MPL PS, 27TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390610,"AVRM MPL PS, 13TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390611,"ASN MURTHY MPL PS, 14TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390612,"SKP MPL PS, 17TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390613,"MVS MPL PS, 23RD WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390614,"SSN SPL MPL PS, 25TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390615,"CH R&S ASPL MPL PS, 26TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390616,"AVSN MPL PS, 20TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390618,"RCH TM JBS MPL PS, 18TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390619,"PLK PS, 28TH WARD, PALACOLE",AIDED
BVRM,PALACOLE,281543,28154390622,"SVM  MPL PS, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390623,"REPAKAVARI MPL PS, 12TH WARD, PALACOLE",MPL
BVRM,PALACOLE,281543,28154390624,"SPL  MPL PS, KOTHAPETA, KOTHAPETA",MPL
BVRM,PALACOLE,281543,28154390625,"GVSVRM MPL PS, 6TH WARD, KOTHAPETA",MPL
BVRM,PALACOLE,281543,28154390626,"DASARI N RAO MPL PS, 22ND WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390629,"SKP&TVR MPL HS, 15TH WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390630,"SRI AVSN MPL HS, 11TH WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390631,"MMKN MPL HS, 21ST WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390632,"BVRM (G) MPL HS, 19TH WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390633,"BRMV MPL HS, 7TH WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390634,"SCB MPL HS, 3RD WARD, PALAKOL",MPL
BVRM,PALACOLE,281543,28154390635,"PLK HS, 28TH WARD, PALAKOL",AIDED
BVRM,PALACOLE,281543,28154390683,"KVM CHAMBERS JR. COLLEGE, PALAKOL",AIDED
BVRM,PALACOLE,281543,28154390686,"GOVT JR. COLLEGE(B),  PALAKOL",GOVT
BVRM,PALACOLE,281543,28154390687,"GOVT JR. COLLEGE(G),  PALAKOL",GOVT
TNK,ELAMANCHILI,281544,28154400101,"MPPS, NEREDUMILLI",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400201,"MPPS (NO.2), PENUMARRU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400301,"MPPS (MAIN), GUMPARRU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400202,"MPUPS, PENUMARRU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400302,"MPPS, LANKAPALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400303,"MPPS, SUNKARAPALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400304,"MPPS, KB PALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400305,"MPPS, SITAMMACHERVU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400306,"MPPS, CHINTADIBBA",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400310,"ZPHS, GUMPARRU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400402,"MPPS, BURUGUPALLI",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400404,"MPUPS, MV CHERUVU",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400501,"MPPS, NAKKAPALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400502,"MPPS, PEMULAPETA",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400503,"MPPS, PEDALANKA",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400505,"MPPS (SPL), KANAKAYALANKA",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400506,"MPPS, THURUPUPALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400507,"MPPS, KS PALEM",MPP-ZPP
TNK,ELAMANCHILI,281544,28154400508,"MPPS, VAKALAGARUVU",MPP-ZPP
